2021/1/25 21:00,--,10.5,74,0.4,Northeast,--,--,Sunny
2021/1/25 22:00,--,10.8,74,0.5,North-northwest,--,--,Sunny
2021/1/25 23:00,--,11.1,73,0.6,Northeast,--,--,Sunny
2021/1/26 0:00,--,9.6,81,0.3,North-northwest,--,--,Cloudy
2021/1/26 1:00,--,9.7,82,0.9,Northeast,--,--,Cloudy
2021/1/26 2:00,--,9.3,84,0.3,Northeast,--,--,Cloudy
2021/1/26 3:00,--,9.4,84,2.3,Northeast,--,--,Cloudy
2021/1/26 4:00,--,9.6,81,0.9,Northeast,--,--,Cloudy
2021/1/26 5:00,--,9.2,85,1.9,Northeast,--,--,Cloudy
2021/1/26 6:00,0,9.6,85,0.8,North-northwest,--,--,rain
2021/1/26 7:00,0,9.7,89,0.2,Quiet,--,--,rain
2021/1/26 8:00,0,9.7,91,0.6,East,--,--,rain
2021/1/26 9:00,0,10.1,96,1.3,Northeast,--,--,rain
2021/1/26 10:00,0,10.9,88,0.9,South-southwest,--,--,Cloudy
2021/1/26 11:00,0,11.8,83,0.7,South-southwest,--,--,Cloudy
2021/1/26 12:00,0,13.5,81,1,South-southwest,--,--,Cloudy
2021/1/26 13:00,0,14.1,78,1.3,Southeast,--,--,Cloudy
2021/1/26 14:00,--,14.6,74,0.6,South-southwest,--,--,Cloudy
2021/1/26 15:00,0,14.9,84,1,East,--,--,rain
2021/1/26 16:00,0.5,13.7,96,2.9,East-southeast,--,--,rain
2021/1/26 17:00,0,13.7,96,1.3,Northwest,--,--,rain
2021/1/26 18:00,0,13.2,100,1.4,Northeast,--,--,rain
2021/1/26 19:00,0,13.3,100,1.1,East-southeast,--,--,Cloudy
2021/1/26 20:00,--,13.5,98,0.7,Northeast,--,--,Cloudy
2021/1/26 21:00,0,14.2,92,1.5,South-southwest,--,--,rain
2021/1/26 22:00,0.5,13.7,98,1.8,West,--,--,rain
2021/1/26 23:00,0,13.4,100,2,North,--,--,rain
2021/1/27 0:00,0,12.8,89,2.3,North-northwest,--,--,Cloudy
2021/1/27 1:00,--,12.8,87,0.9,Northwest,--,--,Cloudy
2021/1/27 2:00,--,12.6,84,3.2,Northwest,--,--,Cloudy
2021/1/27 3:00,--,12.3,84,4.6,Northwest,--,--,Cloudy
2021/1/27 4:00,0,11.9,87,4.5,North-northwest,--,--,rain
2021/1/27 5:00,0,11.2,88,4.9,Northwest,--,--,Cloudy
2021/1/27 6:00,--,10.8,83,5.3,Northwest,--,--,Cloudy
2021/1/27 7:00,--,10.9,80,4.2,Northwest,--,--,Cloudy
2021/1/27 8:00,--,10.8,77,4.6,Northwest,--,--,Cloudy
2021/1/27 9:00,--,11.3,74,2,North-northwest,--,--,Sunny
2021/1/27 10:00,--,13.7,63,3.9,Northeast,--,--,Sunny
2021/1/27 11:00,--,14.7,53,3.1,Northeast,--,--,Sunny
2021/1/27 12:00,--,14.5,51,3.3,Northwest,--,--,Sunny
2021/1/27 13:00,--,15.3,48,2.9,Northwest,--,--,Sunny
2021/1/27 14:00,--,16,45,4.3,Northeast,--,--,Sunny
2021/1/27 15:00,--,16.4,47,3.1,North,--,--,Sunny
2021/1/27 16:00,--,16,46,5.2,Northeast,--,--,Sunny
2021/1/27 17:00,--,14.4,50,3.1,North-northwest,--,--,Sunny
2021/1/27 18:00,--,12.6,57,2.8,North,--,--,Sunny
2021/1/27 19:00,--,11,60,4.1,Northeast,--,--,Sunny
2021/1/27 20:00,--,10,58,4.1,Northeast,--,--,Sunny
2021/1/27 21:00,--,9,63,2,North-northwest,--,--,Sunny
2021/1/27 22:00,--,8.4,65,2,North-northwest,--,--,Sunny
2021/1/27 23:00,--,7.9,66,2.1,North-northwest,--,--,Sunny
2021/1/28 0:00,--,6.8,73,1.1,North,--,--,Sunny
2021/1/28 1:00,--,5.9,78,1.9,North,--,--,Sunny
2021/1/28 2:00,--,5,81,1.8,Northeast,--,--,Sunny
2021/1/28 3:00,--,4.4,85,1.5,Northeast,--,--,Sunny
2021/1/28 4:00,--,4.4,85,0.4,East-northeast,--,--,Sunny
2021/1/28 5:00,--,4.1,85,1,Northeast,--,--,Cloudy
2021/1/28 6:00,--,4,86,0.7,Northeast,--,--,Sunny
2021/1/28 7:00,--,3.2,92,0.7,Northeast,--,--,Sunny
2021/1/28 8:00,--,3.5,90,1.8,Northwest,--,--,Cloudy
2021/1/28 9:00,--,4.8,84,0.7,North,--,--,Cloudy
2021/1/28 10:00,--,7.9,70,0.8,Southeast,--,--,Sunny
2021/1/28 11:00,--,9.9,69,1.6,South-southeast,--,--,Sunny
2021/1/28 12:00,--,11.2,65,2.5,South-southwest,--,--,Sunny
2021/1/28 13:00,--,11.1,57,4.8,Southwest,--,--,Cloudy
2021/1/28 14:00,--,12.2,53,3.3,Southwest,--,--,Cloudy
2021/1/28 15:00,--,13.4,52,3.6,Southwest,--,--,Sunny
2021/1/28 16:00,--,12.6,53,3.7,Southwest,--,--,Sunny
2021/1/28 17:00,--,11.8,52,4,West-southwest,--,--,Sunny
2021/1/28 18:00,--,10.6,47,2.8,West-northwest,--,--,Sunny
2021/1/28 19:00,0,9.9,59,4.7,West-southwest,--,--,Cloudy
2021/1/28 20:00,--,9.7,65,6,West-northwest,--,--,Sunny
2021/1/28 21:00,0,8.6,47,7,West,--,--,Cloudy
2021/1/28 22:00,0,7.1,52,3.7,North-northwest,--,--,rain
2021/1/28 23:00,0,5.7,47,5.3,West-northwest,--,--,Cloudy
2021/1/29 0:00,0,4.9,53,4.7,West,--,--,Cloudy
2021/1/29 1:00,0,4,57,4.3,West,--,--,Cloudy
2021/1/29 2:00,0,3.3,64,1.6,West-northwest,--,--,snow
2021/1/29 3:00,0,3,63,2.5,North-northwest,--,--,snow
2021/1/29 4:00,0,2.1,70,2.6,North-northwest,--,--,snow
2021/1/29 5:00,0,1.9,74,1.9,West-northwest,--,--,snow
2021/1/29 6:00,0,1.2,84,1.2,North-northwest,--,--,snow
2021/1/29 7:00,0,1.9,59,1.9,Northwest,--,--,Cloudy
2021/1/29 8:00,0,1.6,64,2.3,Northwest,--,--,snow
2021/1/29 9:00,0,2.3,60,4.1,West-northwest,--,--,snow
2021/1/29 10:00,0,3,53,5.9,Northwest,--,--,Sunny
2021/1/29 11:00,--,4.3,52,6.3,West-northwest,--,--,Sunny
2021/1/29 12:00,--,4.5,46,4.7,West-northwest,--,--,Sunny
2021/1/29 13:00,--,4.4,43,4.2,West-northwest,--,--,Sunny
2021/1/29 14:00,--,4.4,46,4.1,West-northwest,--,--,Cloudy
2021/1/29 15:00,--,4,49,4.1,West-northwest,--,--,Cloudy
2021/1/29 16:00,--,4,51,4.5,West-northwest,--,--,Cloudy
2021/1/29 17:00,--,3.4,54,3.6,West-northwest,--,--,Cloudy
2021/1/29 18:00,--,2.8,56,2.7,West-northwest,--,--,Sunny
2021/1/29 19:00,--,2.3,57,1,Northwest,--,--,Sunny
2021/1/29 20:00,--,1.9,59,1.7,East-northeast,--,--,Sunny
2021/1/29 21:00,--,1.5,60,0.7,North,--,--,Sunny
2021/1/29 22:00,--,1.2,64,0.4,East,--,--,Sunny
2021/1/29 23:00,--,0.4,64,0.8,Northeast,--,--,Sunny
2021/1/30 0:00,--,0.1,70,0.3,North-northwest,--,--,Sunny
2021/1/30 1:00,--,-0.7,75,0.3,West-northwest,--,--,Sunny
2021/1/30 2:00,--,-0.4,74,1.2,West-southwest,--,--,Sunny
2021/1/30 3:00,--,-1.2,79,1.9,Northeast,--,--,Sunny
2021/1/30 4:00,--,-2,81,1,North,--,--,Sunny
2021/1/30 5:00,--,-2.1,81,0.9,North,--,--,Sunny
2021/1/30 6:00,--,-2.8,86,0.6,Northeast,--,--,Sunny
2021/1/30 7:00,--,-2.6,83,0.9,North,--,--,Sunny
2021/1/30 8:00,--,-1.7,78,1.5,Northeast,--,--,Cloudy
2021/1/30 9:00,--,0.1,71,2.1,Northeast,--,--,Sunny
2021/1/30 10:00,--,3.4,59,1.2,Northeast,--,--,Sunny
2021/1/30 11:00,--,5.6,47,1.4,South-southeast,--,--,Sunny
2021/1/30 12:00,--,7.7,45,1.7,Southeast,--,--,Sunny
2021/1/30 13:00,--,7.6,41,2.8,Southwest,--,--,Sunny
2021/1/30 14:00,--,9.1,39,1.3,North-northwest,--,--,Sunny
2021/1/30 15:00,--,9.6,36,2,West-southwest,--,--,Sunny
2021/1/30 16:00,--,9.4,41,1.5,South,--,--,Sunny
2021/1/30 17:00,--,8.9,42,2.3,West-southwest,--,--,Sunny
2021/1/30 18:00,--,8.1,46,1.9,West-southwest,--,--,Sunny
2021/1/30 19:00,--,7.8,49,1.5,Southwest,--,--,Sunny
2021/1/30 20:00,--,7.1,53,1.7,Southwest,--,--,Sunny
2021/1/30 21:00,--,6.3,58,1.6,South-southeast,--,--,Sunny
2021/1/30 22:00,--,5.5,61,1.4,South,--,--,Sunny
2021/1/30 23:00,--,5.6,62,0.4,West-southwest,--,--,Sunny
2021/1/31 0:00,--,4.1,74,1.2,North-northwest,--,--,Sunny
2021/1/31 1:00,0,4,74,0.7,North,--,--,みぞれ
2021/1/31 2:00,0,3.6,77,1.4,Northeast,--,--,みぞれ
2021/1/31 3:00,0,2.9,82,1.1,North,--,--,Sunny
2021/1/31 4:00,--,2.5,81,1.4,Northeast,--,--,Sunny
2021/1/31 5:00,--,1.9,85,2.1,Northeast,--,--,Sunny
2021/1/31 6:00,--,1.6,86,2,Northeast,--,--,Sunny
2021/1/31 7:00,--,1.1,89,1.9,Northeast,--,--,Sunny
2021/1/31 8:00,--,1.9,86,2.3,Northeast,--,--,Cloudy
2021/1/31 9:00,--,4.6,76,2.9,Northeast,--,--,Sunny
2021/1/31 10:00,--,7.2,68,1.8,Northeast,--,--,Sunny
2021/1/31 11:00,--,10.9,55,1.1,East-southeast,--,--,Sunny
2021/1/31 12:00,--,12,36,2,Northeast,--,--,Sunny
2021/1/31 13:00,--,13.5,24,1.5,Northwest,--,--,Sunny
2021/1/31 14:00,--,14,42,1.7,East-southeast,--,--,Sunny
2021/1/31 15:00,--,13.7,31,2.9,Southwest,--,--,Sunny
2021/1/31 16:00,--,13.6,33,2.8,South-southwest,--,--,Sunny
2021/1/31 17:00,--,12.8,32,2.9,South-southwest,--,--,Sunny
