2021/2/8 11:00,0,10.5,4.2,West,///,///,///
2021/2/8 12:00,0,10.2,3.6,Northwest,///,///,///
2021/2/8 13:00,0,11.4,4,West,///,///,///
2021/2/8 14:00,0,11.5,4.4,West-northwest,///,///,///
2021/2/8 15:00,0,10.8,5.1,Northwest,///,///,///
2021/2/8 16:00,0,10.3,5.1,Northwest,///,///,///
2021/2/8 17:00,0,9,4.9,Northwest,///,///,///
2021/2/8 18:00,0,6.8,4,Northwest,///,///,///
2021/2/8 19:00,0,5.2,2.4,North,///,///,///
2021/2/8 20:00,0,4.4,2.5,North-northwest,///,///,///
2021/2/8 21:00,0,2.7,1,North-northwest,///,///,///
2021/2/8 22:00,0,-0.8,1,South-southeast,///,///,///
2021/2/8 23:00,0,-0.4,0.2,Quiet,///,///,///
2021/2/9 0:00,0,-1.2,0.7,East-southeast,///,///,///
2021/2/9 1:00,0,-1.5,0.5,East-northeast,///,///,///
2021/2/9 2:00,0,-1.9,1.3,East-northeast,///,///,///
2021/2/9 3:00,0,-1.3,0.9,East,///,///,///
2021/2/9 4:00,0,-3.4,0.9,South-southeast,///,///,///
2021/2/9 5:00,0,-2.6,0.7,East,///,///,///
2021/2/9 6:00,0,-2.4,0.7,East-northeast,///,///,///
2021/2/9 7:00,0,-3.1,0.4,East,///,///,///
2021/2/9 8:00,0,0,1,South-southwest,///,///,///
2021/2/9 9:00,0,3.3,1.1,West-southwest,///,///,///
2021/2/9 10:00,0,4.3,2.4,Northwest,///,///,///
2021/2/9 11:00,0,5.7,2.2,Northwest,///,///,///
2021/2/9 12:00,0,6,2,North-northwest,///,///,///
2021/2/9 13:00,0,8.2,1.5,North-northwest,///,///,///
2021/2/9 14:00,0,8.4,3,Northwest,///,///,///
2021/2/9 15:00,0,9.5,1.5,West,///,///,///
2021/2/9 16:00,0,9,3.2,South-southwest,///,///,///
2021/2/9 17:00,0,8.6,2.7,Southwest,///,///,///
2021/2/9 18:00,0,6.5,1.9,South-southwest,///,///,///
2021/2/9 19:00,0,4.3,0.4,South-southwest,///,///,///
2021/2/9 20:00,0,2,1.6,East-northeast,///,///,///
2021/2/9 21:00,0,2.1,1.5,East-northeast,///,///,///
2021/2/9 22:00,0,1.2,1.6,East-northeast,///,///,///
2021/2/9 23:00,0,0,1.1,Northeast,///,///,///
2021/2/10 0:00,0,0.8,2.1,East-northeast,///,///,///
2021/2/10 1:00,0,0.8,2.3,East-northeast,///,///,///
2021/2/10 2:00,0,0,0,Quiet,///,///,///
2021/2/10 3:00,0,-0.9,1.5,East-northeast,///,///,///
2021/2/10 4:00,0,-3.2,1.5,Northeast,///,///,///
2021/2/10 5:00,0,-0.9,1.6,East-northeast,///,///,///
2021/2/10 6:00,0,-0.6,1.5,Northeast,///,///,///
2021/2/10 7:00,0,-1.2,1.5,East-northeast,///,///,///
2021/2/10 8:00,0,-0.1,2.7,East-northeast,///,///,///
2021/2/10 9:00,0,4.8,0.1,Quiet,///,///,///
2021/2/10 10:00,0,7.2,1.3,North-northwest,///,///,///
2021/2/10 11:00,0,8.8,0.6,Southeast,///,///,///
2021/2/10 12:00,0,10.2,2.3,West-northwest,///,///,///
2021/2/10 13:00,0,11.4,1.8,Southwest,///,///,///
2021/2/10 14:00,0,12.4,2.9,South-southwest,///,///,///
2021/2/10 15:00,0,12.6,1.5,West-northwest,///,///,///
2021/2/10 16:00,0,12.5,3,West-northwest,///,///,///
2021/2/10 17:00,0,11.5,2.3,West-northwest,///,///,///
2021/2/10 18:00,0,7.8,1.7,South,///,///,///
2021/2/10 19:00,0,7.1,1.4,South,///,///,///
2021/2/10 20:00,0,5.8,1.4,South-southeast,///,///,///
2021/2/10 21:00,0,4.7,0.7,East-southeast,///,///,///
2021/2/10 22:00,0,4.7,1.1,East,///,///,///
2021/2/10 23:00,0,4.5,2.3,East-northeast,///,///,///
2021/2/11 0:00,0,3.1,2.3,East-northeast,///,///,///
2021/2/11 1:00,0,2.7,1.8,East-northeast,///,///,///
2021/2/11 2:00,0,2.8,2.6,East-northeast,///,///,///
2021/2/11 3:00,0,2.6,2.4,East-northeast,///,///,///
2021/2/11 4:00,0,2.1,1.5,East-northeast,///,///,///
2021/2/11 5:00,0,5,1.4,East-northeast,///,///,///
2021/2/11 6:00,0,2.3,1.4,East-northeast,///,///,///
2021/2/11 7:00,0,2.9,1.1,Southeast,///,///,///
2021/2/11 8:00,0,6.9,2.8,Northeast,///,///,///
2021/2/11 9:00,0,7.8,1.8,North,///,///,///
2021/2/11 10:00,0,8.3,0.3,South-southwest,///,///,///
2021/2/11 11:00,0,10.7,2,North-northwest,///,///,///
2021/2/11 12:00,0,12.8,2.3,North-northwest,///,///,///
2021/2/11 13:00,0,13.7,2.3,Northwest,///,///,///
2021/2/11 14:00,0,13.6,3.9,Southwest,///,///,///
2021/2/11 15:00,0,11.8,2.9,Southwest,///,///,///
2021/2/11 16:00,0,10.9,2.9,South-southwest,///,///,///
2021/2/11 17:00,0,10.5,1.5,Southeast,///,///,///
2021/2/11 18:00,0,9.1,1,Southeast,///,///,///
2021/2/11 19:00,0,7,0.7,East-southeast,///,///,///
2021/2/11 20:00,0,7.7,1.3,Northeast,///,///,///
2021/2/11 21:00,0,7.2,0.7,East-northeast,///,///,///
2021/2/11 22:00,0,7.6,0.2,Quiet,///,///,///
2021/2/11 23:00,0,7.1,1.2,East,///,///,///
2021/2/12 0:00,0,7.2,1.5,East-northeast,///,///,///
2021/2/12 1:00,0,6.6,2.7,Northeast,///,///,///
2021/2/12 2:00,0,6.9,0.8,Northeast,///,///,///
2021/2/12 3:00,0,7.6,2.5,Northeast,///,///,///
2021/2/12 4:00,0,6.9,2.5,North,///,///,///
2021/2/12 5:00,0,6.3,1.3,East-southeast,///,///,///
2021/2/12 6:00,0,7.5,2.3,East-northeast,///,///,///
2021/2/12 7:00,0,6.4,1,North-northwest,///,///,///
2021/2/12 8:00,0,8.9,2.9,Northeast,///,///,///
2021/2/12 9:00,0,11.1,0.9,East,///,///,///
2021/2/12 10:00,0,13.1,0.8,North-northwest,///,///,///
2021/2/12 11:00,0,14.1,2.4,North-northwest,///,///,///
2021/2/12 12:00,0,16.2,1.5,North-northwest,///,///,///
2021/2/12 13:00,0,16.9,1.8,East-northeast,///,///,///
2021/2/12 14:00,0,17,2.5,South-southwest,///,///,///
2021/2/12 15:00,0,15.2,1.8,South,///,///,///
2021/2/12 16:00,0,15.2,2.2,South-southwest,///,///,///
2021/2/12 17:00,0,14.2,1.5,South-southwest,///,///,///
2021/2/12 18:00,0,13.2,1.2,South,///,///,///
2021/2/12 19:00,0,12,0.8,Northeast,///,///,///
2021/2/12 20:00,0,13.6,2.6,Northeast,///,///,///
2021/2/12 21:00,0,13.1,2.2,Northeast,///,///,///
2021/2/12 22:00,0,13,2.6,East-northeast,///,///,///
2021/2/12 23:00,0,13,5.1,East,///,///,///
2021/2/13 0:00,0,12.5,5.4,East-northeast,///,///,///
2021/2/13 1:00,0,12.3,4.5,East-northeast,///,///,///
2021/2/13 2:00,0,13.8,4.2,Northeast,///,///,///
2021/2/13 3:00,0.5,11,6.1,Northeast,///,///,///
2021/2/13 4:00,0,11.5,3.7,Northeast,///,///,///
2021/2/13 5:00,0,12.4,3.2,Northeast,///,///,///
2021/2/13 6:00,0,12.3,4.6,Northeast,///,///,///
2021/2/13 7:00,0,12.5,4.1,Northeast,///,///,///
2021/2/13 8:00,0,12.8,4.9,Northeast,///,///,///
2021/2/13 9:00,0,13.6,2.8,Northeast,///,///,///
2021/2/13 10:00,0,15,4.3,Northeast,///,///,///
2021/2/13 11:00,0,17.4,5.6,East,///,///,///
2021/2/13 12:00,0,17.7,4.1,East-northeast,///,///,///
2021/2/13 13:00,0,16.9,3.4,East,///,///,///
2021/2/13 14:00,0,15.7,4.1,East-northeast,///,///,///
2021/2/13 15:00,0,14.6,7,East-northeast,///,///,///
2021/2/13 16:00,0,15,7.8,East-northeast,///,///,///
2021/2/13 17:00,0,14.9,7.6,East-northeast,///,///,///
2021/2/13 18:00,0,14.8,8.2,East-northeast,///,///,///
2021/2/13 19:00,0,13.8,6.1,East-northeast,///,///,///
2021/2/13 20:00,0,15.1,3.4,East,///,///,///
2021/2/13 21:00,0,14.9,4.8,East-southeast,///,///,///
2021/2/13 22:00,0,14.9,2.9,East-southeast,///,///,///
2021/2/13 23:00,0,15.6,4,East,///,///,///
2021/2/14 0:00,0,15.5,1.6,East-southeast,///,///,///
2021/2/14 1:00,0,15.6,4.2,East-southeast,///,///,///
2021/2/14 2:00,0,14.6,2.3,Southeast,///,///,///
2021/2/14 3:00,0,15.4,1.6,Northeast,///,///,///
2021/2/14 4:00,0,13.2,2.3,West-southwest,///,///,///
2021/2/14 5:00,0,14.2,2.1,West-northwest,///,///,///
2021/2/14 6:00,0,12,0.9,West-southwest,///,///,///
2021/2/14 7:00,0,12,1.9,Southeast,///,///,///
2021/2/14 8:00,0,14.9,2.9,East,///,///,///
2021/2/14 9:00,0,15.5,3,West-southwest,///,///,///
2021/2/14 10:00,0,16.2,1.1,Northwest,///,///,///
2021/2/14 11:00,0,20.2,2.1,East-northeast,///,///,///
2021/2/14 12:00,0,19.7,5.6,East,///,///,///
2021/2/14 13:00,0,21.7,5.8,Southeast,///,///,///
2021/2/14 14:00,0,19.7,5,East,///,///,///
2021/2/14 15:00,0,18.9,5.7,East-northeast,///,///,///
2021/2/14 16:00,0,17.8,7,Northeast,///,///,///
2021/2/14 17:00,0,16.5,6.2,Northeast,///,///,///
2021/2/14 18:00,0,16.7,4.5,Northeast,///,///,///
2021/2/14 19:00,0,15.8,0.7,East-northeast,///,///,///
2021/2/14 20:00,0,14.3,1.8,Southwest,///,///,///
2021/2/14 21:00,0,13.4,0.7,South,///,///,///
2021/2/14 22:00,0,12.5,2.6,Southwest,///,///,///
2021/2/14 23:00,0,12.4,2.2,West-northwest,///,///,///
2021/2/15 0:00,0.5,12.2,1.2,Southeast,///,///,///
2021/2/15 1:00,0,12.5,1.1,South-southwest,///,///,///
2021/2/15 2:00,0,12.2,0.7,Southeast,///,///,///
2021/2/15 3:00,2,12.4,0.9,South-southwest,///,///,///
2021/2/15 4:00,1,12.4,1.8,West-southwest,///,///,///
2021/2/15 5:00,2,12.1,1.7,Northwest,///,///,///
2021/2/15 6:00,0,11.8,2.7,West,///,///,///
2021/2/15 7:00,0,11.3,4.3,West-northwest,///,///,///
2021/2/15 8:00,0,11.4,1.9,South-southwest,///,///,///
2021/2/15 9:00,0,11.8,3.6,West,///,///,///
2021/2/15 10:00,0,12.6,6.5,West-northwest,///,///,///
2021/2/15 11:00,0,13.1,5.6,West-northwest,///,///,///
2021/2/15 12:00,0,15.2,6.1,West,///,///,///
2021/2/15 13:00,0,14.7,6.8,West-southwest,///,///,///
2021/2/15 14:00,0,13.7,7.1,West-southwest,///,///,///
2021/2/15 15:00,0,13.4,7.8,West,///,///,///
2021/2/15 16:00,0,12.1,7.1,West,///,///,///
2021/2/15 17:00,0,11.7,9.8,West-southwest,///,///,///
2021/2/15 18:00,0,10.3,6.4,West-southwest,///,///,///
2021/2/15 19:00,0,8.8,4.9,West-southwest,///,///,///
2021/2/15 20:00,0,7.9,3.5,West-southwest,///,///,///
2021/2/15 21:00,0,7.2,4.3,West-southwest,///,///,///
2021/2/15 22:00,0,5.9,2.6,West,///,///,///
2021/2/15 23:00,0,4.1,1.9,South-southwest,///,///,///
2021/2/16 0:00,0,///,///,///,///,///,///
2021/2/16 1:00,0,3.5,2.3,West-southwest,///,///,///
2021/2/16 2:00,0,3.8,2.1,West-northwest,///,///,///
2021/2/16 3:00,0,3.6,3.3,West-northwest,///,///,///
2021/2/16 4:00,0,3.4,1.9,Northwest,///,///,///
2021/2/16 5:00,0,3.2,1.5,West-northwest,///,///,///
2021/2/16 6:00,0,2.9,3,West-northwest,///,///,///
2021/2/16 7:00,0,2.5,2.1,Northwest,///,///,///
2021/2/16 8:00,0,3.8,2,West,///,///,///
2021/2/16 9:00,0,4.9,2.4,West-northwest,///,///,///
2021/2/16 10:00,0,6.1,2.5,North-northwest,///,///,///
2021/2/16 11:00,0,6.7,1.9,Southwest,///,///,///
2021/2/16 12:00,0,8.2,2.4,Southwest,///,///,///
2021/2/16 13:00,0,9.6,3.9,Southwest,///,///,///
2021/2/16 14:00,0,9.6,3.5,Southwest,///,///,///
2021/2/16 15:00,0,9.9,4.1,Southwest,///,///,///
2021/2/16 16:00,0,9.3,4.3,West-southwest,///,///,///
2021/2/16 17:00,0,8.5,6.3,West-southwest,///,///,///
2021/2/16 18:00,0,7,6.2,West-southwest,///,///,///
2021/2/16 19:00,0,6.7,5.3,West-southwest,///,///,///
2021/2/16 20:00,0,6.2,2.2,West-southwest,///,///,///
2021/2/16 21:00,0,6,1.7,South-southwest,///,///,///
2021/2/16 22:00,0,5.6,2,South-southwest,///,///,///
2021/2/16 23:00,0,5.8,3.6,South-southwest,///,///,///
2021/2/17 0:00,0,5.8,3.5,South-southwest,///,///,///
2021/2/17 1:00,0.5,5.8,4.9,West-northwest,///,///,///
2021/2/17 2:00,0,4.8,5.4,Northwest,///,///,///
2021/2/17 3:00,0,4.2,4.6,Northwest,///,///,///
2021/2/17 4:00,0,2.7,5,Northwest,///,///,///
2021/2/17 5:00,0,2.5,3.7,West-northwest,///,///,///
2021/2/17 6:00,0,2.3,5.9,West,///,///,///
2021/2/17 7:00,0,1.9,4.4,Southwest,///,///,///
2021/2/17 8:00,0,1.2,4.8,West-northwest,///,///,///
2021/2/17 9:00,0,-1,4.9,West-northwest,///,///,///
2021/2/17 10:00,0,1.7,5.1,West,///,///,///
2021/2/17 11:00,0,2.4,7.8,West,///,///,///
2021/2/17 12:00,0,3.1,5.8,West-northwest,///,///,///
2021/2/17 13:00,0,2.5,7.5,West,///,///,///
2021/2/17 14:00,0,2.5,6.2,West-northwest,///,///,///
2021/2/17 15:00,0,2.2,7.8,West-northwest,///,///,///
2021/2/17 16:00,0,2.4,8.5,West,///,///,///
2021/2/17 17:00,0,0.8,4.2,West,///,///,///
2021/2/17 18:00,0,-0.3,3.6,Northwest,///,///,///
2021/2/17 19:00,0,-0.3,5.6,Northwest,///,///,///
2021/2/17 20:00,0,-0.6,4.5,Northwest,///,///,///
2021/2/17 21:00,0,-1.4,4.1,Northwest,///,///,///
2021/2/17 22:00,0,-2.2,5.2,Northwest,///,///,///
2021/2/17 23:00,0,-2.5,6.3,West-northwest,///,///,///
2021/2/18 0:00,0,-3.4,3.9,West-northwest,///,///,///
2021/2/18 1:00,0,-3.6,3.1,West,///,///,///
2021/2/18 2:00,0,-3,2.3,West,///,///,///
2021/2/18 3:00,0,-3.5,1.7,South,///,///,///
2021/2/18 4:00,0,-2.8,2.7,West,///,///,///
2021/2/18 5:00,0,-2.6,2.9,West,///,///,///
2021/2/18 6:00,0,-2,3.4,West,///,///,///
2021/2/18 7:00,0,-2,4.3,West-northwest,///,///,///
2021/2/18 8:00,0,-1.8,4,West,///,///,///
2021/2/18 9:00,0,-0.4,4.2,West,///,///,///
2021/2/18 10:00,0,0,5.7,West,///,///,///
2021/2/18 11:00,0,-1.1,3.9,Northwest,///,///,///
2021/2/18 12:00,0,1.1,5.5,West,///,///,///
2021/2/18 13:00,0,2.2,5.9,West,///,///,///
2021/2/18 14:00,0,1.9,6.3,West-northwest,///,///,///
2021/2/18 15:00,0,0.5,4.5,West,///,///,///
2021/2/18 16:00,0,1.2,6,West,///,///,///
2021/2/18 17:00,0,0.9,3.8,West,///,///,///
2021/2/18 18:00,0,0.6,3.7,West,///,///,///
2021/2/18 19:00,0,0,2.4,West-southwest,///,///,///
2021/2/18 20:00,0,0.2,2.4,West-northwest,///,///,///
2021/2/18 21:00,0,-0.9,1,Northwest,///,///,///
2021/2/18 22:00,0,-0.6,1.2,East-northeast,///,///,///
2021/2/18 23:00,0,-0.4,1.4,East-southeast,///,///,///
2021/2/19 0:00,0,-3,0.7,South-southeast,///,///,///
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
