Device, SerialNo, Battery Level, Measure Date Time, Temperature
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:13, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:14, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:14, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:14, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:14, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:14, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:14, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:14, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:14, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:14, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:14, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:14, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:14, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:14, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:14, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:14, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:14, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:14, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:14, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:14, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:14, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:15, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:15, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:15, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:15, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:15, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:15, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:15, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:15, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:15, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:15, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:15, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:15, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:15, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:15, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:15, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:15, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:15, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:16, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:16, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:16, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:16, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:16, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:16, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:16, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:16, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:16, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:16, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:16, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:16, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:16, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:16, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:16, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:17, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:17, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:17, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:17, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:17, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:17, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:17, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:17, 36.4
B420CE41-83F7-715C-BF76-D9AC1A3BD9D9, 5171000136, 100, 2021-02-11T20:54:17, 36.4
